procurement_id,cpse_code,material_code,supplier,quantity,unit_price,total_spend,uom,procurement_date,plant
PROC-SYN-F5FF1533,AHM,AHM-SYN-886026,SYNTHETIC_SUPPLIER_LB,60,1233.12,73987.2,EACH,2020-04-29,PLANT-5
PROC-SYN-51A2D9D0,AHM,AHM-SYN-886026,SYNTHETIC_SUPPLIER_HA,10,1420.12,14201.2,EACH,2021-01-10,PLANT-5
PROC-SYN-CB78E7AB,AHM,AHM-SYN-281550,SYNTHETIC_SUPPLIER_BA,28,3307.47,92609.16,EACH,2024-08-20,PLANT-1
PROC-SYN-3AC138E6,GME,GME-SYN-418645,SYNTHETIC_SUPPLIER_QA,20,416.73,8334.6,EACH,2021-03-09,PLANT-4
PROC-SYN-1CF549C7,GME,GME-SYN-418645,SYNTHETIC_SUPPLIER_EB,83,389.2,32303.6,EACH,2020-09-19,PLANT-4
PROC-SYN-0D38FAF9,GME,GME-SYN-785741,SYNTHETIC_SUPPLIER_CB,86,1823.43,156814.98,EACH,2025-11-22,PLANT-2
PROC-SYN-4251743E,GME,GME-SYN-409762,SYNTHETIC_SUPPLIER_VA,79,68.1,5379.9,EACH,2024-03-11,PLANT-5
PROC-SYN-50B5C758,BUS,BUS-SYN-477155,SYNTHETIC_SUPPLIER_IA,28,1221.94,34214.32,EACH,2020-07-25,PLANT-2
PROC-SYN-A9348706,AHM,AHM-SYN-514207,SYNTHETIC_SUPPLIER_TA,30,4856.32,145689.6,EACH,2026-08-21,PLANT-3
PROC-SYN-6F8421D3,AHM,AHM-SYN-514207,SYNTHETIC_SUPPLIER_TA,62,5359.95,332316.9,EACH,2021-09-18,PLANT-3
PROC-SYN-2093D79C,BUS,BUS-SYN-415629,SYNTHETIC_SUPPLIER_BB,35,1633.08,57157.8,EACH,2023-08-15,PLANT-2
PROC-SYN-D2C7B742,GME,GME-SYN-559677,SYNTHETIC_SUPPLIER_PA,11,3986.35,43849.85,EACH,2021-02-01,PLANT-2
PROC-SYN-04A2E03F,CPI,CPI-SYN-252677,SYNTHETIC_SUPPLIER_MB,14,3159.47,44232.58,EACH,2021-07-26,PLANT-1
PROC-SYN-877EB5FA,GME,GME-SYN-447412,SYNTHETIC_SUPPLIER_QA,6,207.38,1244.28,EACH,2023-11-03,PLANT-4
PROC-SYN-2DC1FEC2,GME,GME-SYN-447412,SYNTHETIC_SUPPLIER_LB,64,227.24,14543.36,EACH,2023-08-04,PLANT-4
PROC-SYN-FF6D9F8F,CPI,CPI-SYN-579185,SYNTHETIC_SUPPLIER_LB,4,2152.09,8608.36,EACH,2024-06-21,PLANT-4
PROC-SYN-9070D507,CPI,CPI-SYN-579185,SYNTHETIC_SUPPLIER_CA,28,1916.22,53654.16,EACH,2021-05-28,PLANT-4
PROC-SYN-934215F4,CPI,CPI-SYN-579185,SYNTHETIC_SUPPLIER_SB,82,2081.9,170715.8,EACH,2022-08-02,PLANT-4
PROC-SYN-97608777,NEC,NEC-SYN-915664,SYNTHETIC_SUPPLIER_PA,100,315.0,31500.0,EACH,2025-10-03,PLANT-4
PROC-SYN-6F0C8FA5,NEC,NEC-SYN-915664,SYNTHETIC_SUPPLIER_UB,5,277.4,1387.0,EACH,2024-10-14,PLANT-4
PROC-SYN-F80BDE4A,CPI,CPI-SYN-935577,SYNTHETIC_SUPPLIER_CB,14,4548.95,63685.3,EACH,2021-07-19,PLANT-4
PROC-SYN-9282DC7E,AHM,AHM-SYN-885884,SYNTHETIC_SUPPLIER_KA,89,629.13,55992.57,EACH,2022-05-04,PLANT-1
PROC-SYN-0DDB7BA0,AHM,AHM-SYN-885884,SYNTHETIC_SUPPLIER_GB,21,658.4,13826.4,EACH,2023-01-19,PLANT-1
PROC-SYN-ACB70DA8,NEC,NEC-SYN-387662,SYNTHETIC_SUPPLIER_NB,73,2323.85,169641.05,EACH,2024-03-15,PLANT-1
PROC-SYN-2E456CCD,GME,GME-SYN-297913,SYNTHETIC_SUPPLIER_TA,94,1027.04,96541.76,EACH,2025-09-26,PLANT-2
PROC-SYN-7472BE13,NEC,NEC-SYN-309710,SYNTHETIC_SUPPLIER_BA,16,3676.97,58831.52,EACH,2025-03-13,PLANT-2
PROC-SYN-7B82A1A0,NEC,NEC-SYN-309710,SYNTHETIC_SUPPLIER_PB,93,3794.17,352857.81,EACH,2021-07-11,PLANT-2
PROC-SYN-7CC54BA4,NEC,NEC-SYN-309710,SYNTHETIC_SUPPLIER_TA,24,3357.21,80573.04,EACH,2025-02-01,PLANT-2
PROC-SYN-EBE4B20E,BUS,BUS-SYN-349522,SYNTHETIC_SUPPLIER_RA,38,2053.51,78033.38,EACH,2023-08-14,PLANT-4
PROC-SYN-866F881F,AHM,AHM-SYN-860235,SYNTHETIC_SUPPLIER_VA,6,3010.66,18063.96,EACH,2026-07-08,PLANT-4
PROC-SYN-D043C86C,AHM,AHM-SYN-860235,SYNTHETIC_SUPPLIER_LB,17,3227.56,54868.52,EACH,2024-07-03,PLANT-4
PROC-SYN-FDA30217,AHM,AHM-SYN-860235,SYNTHETIC_SUPPLIER_FA,90,3078.49,277064.1,EACH,2023-05-04,PLANT-4
PROC-SYN-3958C786,CPI,CPI-SYN-836060,SYNTHETIC_SUPPLIER_YA,90,4165.92,374932.8,EACH,2020-01-25,PLANT-4
PROC-SYN-91957A61,CPI,CPI-SYN-836060,SYNTHETIC_SUPPLIER_JA,20,3711.96,74239.2,EACH,2025-03-22,PLANT-4
PROC-SYN-E658F5EA,GME,GME-SYN-359632,SYNTHETIC_SUPPLIER_MA,94,1267.66,119160.04,EACH,2026-05-31,PLANT-1
PROC-SYN-08DB7D65,NEC,NEC-SYN-837509,SYNTHETIC_SUPPLIER_HA,75,1455.09,109131.75,EACH,2020-08-18,PLANT-5
PROC-SYN-0BE5DE77,NEC,NEC-SYN-837509,SYNTHETIC_SUPPLIER_GB,6,1535.06,9210.36,EACH,2021-02-21,PLANT-5
PROC-SYN-4D1A579D,NEC,NEC-SYN-837509,SYNTHETIC_SUPPLIER_XB,48,1566.9,75211.2,EACH,2020-04-29,PLANT-5
PROC-SYN-5AAB4D0B,AHM,AHM-SYN-938758,SYNTHETIC_SUPPLIER_QB,41,2434.29,99805.89,EACH,2025-03-30,PLANT-5
PROC-SYN-6AEBC35D,AHM,AHM-SYN-938758,SYNTHETIC_SUPPLIER_HB,62,2048.52,127008.24,EACH,2025-07-14,PLANT-5
PROC-SYN-0AE2B268,CPI,CPI-SYN-307300,SYNTHETIC_SUPPLIER_QA,96,658.1,63177.6,EACH,2025-10-07,PLANT-5
PROC-SYN-E7A62249,BUS,BUS-SYN-457092,SYNTHETIC_SUPPLIER_EA,9,1380.93,12428.37,EACH,2021-01-04,PLANT-5
PROC-SYN-AB5F5AF7,AHM,AHM-SYN-736828,SYNTHETIC_SUPPLIER_UA,62,4573.95,283584.9,EACH,2026-06-25,PLANT-4
PROC-SYN-07B5D38B,AHM,AHM-SYN-736828,SYNTHETIC_SUPPLIER_SB,18,4563.65,82145.7,EACH,2024-06-16,PLANT-4
PROC-SYN-736361BE,AHM,AHM-SYN-736828,SYNTHETIC_SUPPLIER_DA,66,4528.1,298854.6,EACH,2021-04-23,PLANT-4
PROC-SYN-DDEFE309,BUS,BUS-SYN-155730,SYNTHETIC_SUPPLIER_SB,37,1819.81,67332.97,EACH,2025-04-19,PLANT-1
PROC-SYN-11CDB25C,AHM,AHM-SYN-332425,SYNTHETIC_SUPPLIER_EA,36,527.44,18987.84,EACH,2026-04-20,PLANT-1
PROC-SYN-17CFFDA0,GME,GME-SYN-300436,SYNTHETIC_SUPPLIER_PA,67,1950.2,130663.4,EACH,2023-10-07,PLANT-3
PROC-SYN-FC936886,GME,GME-SYN-300436,SYNTHETIC_SUPPLIER_WB,66,1859.07,122698.62,EACH,2020-11-12,PLANT-3
PROC-SYN-E7959F91,BUS,BUS-SYN-193845,SYNTHETIC_SUPPLIER_YB,70,420.22,29415.4,EACH,2026-04-05,PLANT-3
PROC-SYN-4BC4EA55,BUS,BUS-SYN-193845,SYNTHETIC_SUPPLIER_LA,46,417.19,19190.74,EACH,2025-04-29,PLANT-3
PROC-SYN-8976E5EE,CPI,CPI-SYN-871239,SYNTHETIC_SUPPLIER_AA,48,726.03,34849.44,EACH,2024-08-16,PLANT-3
PROC-SYN-87B5C4F8,CPI,CPI-SYN-314642,SYNTHETIC_SUPPLIER_QB,77,1118.1,86093.7,EACH,2025-06-08,PLANT-3
PROC-SYN-93843E14,CPI,CPI-SYN-183048,SYNTHETIC_SUPPLIER_JA,37,1495.55,55335.35,EACH,2026-05-20,PLANT-4
PROC-SYN-D69BCEB1,AHM,AHM-SYN-623511,SYNTHETIC_SUPPLIER_SA,56,3813.01,213528.56,EACH,2022-08-30,PLANT-2
PROC-SYN-255A6F65,AHM,AHM-SYN-623511,SYNTHETIC_SUPPLIER_JB,72,3708.58,267017.76,EACH,2021-08-23,PLANT-2
PROC-SYN-9FFBB767,AHM,AHM-SYN-457857,SYNTHETIC_SUPPLIER_GA,59,4540.21,267872.39,EACH,2021-03-21,PLANT-3
PROC-SYN-6ED9A67B,AHM,AHM-SYN-457857,SYNTHETIC_SUPPLIER_IA,76,4271.03,324598.28,EACH,2026-03-21,PLANT-3
PROC-SYN-270B22B0,AHM,AHM-SYN-457857,SYNTHETIC_SUPPLIER_SB,59,4410.76,260234.84,EACH,2020-02-11,PLANT-3
PROC-SYN-97EFDC67,GME,GME-SYN-705598,SYNTHETIC_SUPPLIER_CB,13,2263.15,29420.95,EACH,2024-08-24,PLANT-3
PROC-SYN-4A199CB1,GME,GME-SYN-705598,SYNTHETIC_SUPPLIER_PA,66,2322.03,153253.98,EACH,2021-10-21,PLANT-3
PROC-SYN-BB246139,GME,GME-SYN-705598,SYNTHETIC_SUPPLIER_IB,92,2384.87,219408.04,EACH,2020-12-11,PLANT-3
PROC-SYN-44681B9E,BUS,BUS-SYN-560048,SYNTHETIC_SUPPLIER_XB,61,1358.37,82860.57,EACH,2021-10-24,PLANT-4
PROC-SYN-7C8F7E2D,CPI,CPI-SYN-295793,SYNTHETIC_SUPPLIER_PB,72,2532.03,182306.16,EACH,2025-12-08,PLANT-2
PROC-SYN-DE7B2336,GME,GME-SYN-611518,SYNTHETIC_SUPPLIER_UA,38,432.59,16438.42,EACH,2020-04-26,PLANT-2
PROC-SYN-8D36B05B,GME,GME-SYN-611518,SYNTHETIC_SUPPLIER_OA,16,412.38,6598.08,EACH,2024-12-25,PLANT-2
PROC-SYN-6B542AB5,GME,GME-SYN-611518,SYNTHETIC_SUPPLIER_NA,41,412.79,16924.39,EACH,2025-03-27,PLANT-2
PROC-SYN-3DD48453,NEC,NEC-SYN-683433,SYNTHETIC_SUPPLIER_IB,82,2708.83,222124.06,EACH,2022-12-01,PLANT-2
PROC-SYN-7EE7143B,AHM,AHM-SYN-227245,SYNTHETIC_SUPPLIER_DB,3,1481.67,4445.01,EACH,2020-10-31,PLANT-2
PROC-SYN-E68738ED,AHM,AHM-SYN-227245,SYNTHETIC_SUPPLIER_RA,42,1440.95,60519.9,EACH,2022-08-29,PLANT-2
PROC-SYN-4E40CB71,AHM,AHM-SYN-227245,SYNTHETIC_SUPPLIER_SB,51,1440.89,73485.39,EACH,2026-07-13,PLANT-2
PROC-SYN-B2AE51F5,GME,GME-SYN-940738,SYNTHETIC_SUPPLIER_RB,35,1637.58,57315.3,EACH,2023-08-09,PLANT-4
PROC-SYN-F3FADBDD,GME,GME-SYN-940738,SYNTHETIC_SUPPLIER_MA,39,1619.28,63151.92,EACH,2026-03-06,PLANT-4
PROC-SYN-C91B62E8,GME,GME-SYN-940738,SYNTHETIC_SUPPLIER_UA,17,1380.08,23461.36,EACH,2024-03-07,PLANT-4
PROC-SYN-4A8F845A,GME,GME-SYN-854413,SYNTHETIC_SUPPLIER_CB,23,1288.55,29636.65,EACH,2025-12-12,PLANT-5
PROC-SYN-41612A98,GME,GME-SYN-854413,SYNTHETIC_SUPPLIER_IB,77,1259.26,96963.02,EACH,2026-06-11,PLANT-5
PROC-SYN-8CB013F3,GME,GME-SYN-854413,SYNTHETIC_SUPPLIER_YA,66,1165.87,76947.42,EACH,2020-09-03,PLANT-5
PROC-SYN-C8F69AAA,AHM,AHM-SYN-606949,SYNTHETIC_SUPPLIER_PA,44,1323.51,58234.44,EACH,2020-11-28,PLANT-3
PROC-SYN-62720982,BUS,BUS-SYN-852657,SYNTHETIC_SUPPLIER_SB,39,1242.39,48453.21,EACH,2020-03-09,PLANT-3
PROC-SYN-625F1CFF,BUS,BUS-SYN-852657,SYNTHETIC_SUPPLIER_EB,66,1223.44,80747.04,EACH,2021-02-02,PLANT-3
PROC-SYN-C901BE77,BUS,BUS-SYN-852657,SYNTHETIC_SUPPLIER_AA,11,1198.17,13179.87,EACH,2026-07-08,PLANT-3
PROC-SYN-B3B25F8D,NEC,NEC-SYN-788807,SYNTHETIC_SUPPLIER_RB,26,2270.6,59035.6,EACH,2024-03-27,PLANT-3
PROC-SYN-F3911F8E,NEC,NEC-SYN-788807,SYNTHETIC_SUPPLIER_EA,39,2158.51,84181.89,EACH,2025-09-21,PLANT-3
PROC-SYN-62F63B14,NEC,NEC-SYN-788807,SYNTHETIC_SUPPLIER_GB,29,2064.22,59862.38,EACH,2024-02-04,PLANT-3
PROC-SYN-72B8E3C9,CPI,CPI-SYN-774513,SYNTHETIC_SUPPLIER_XA,17,1001.85,17031.45,EACH,2022-12-29,PLANT-5
PROC-SYN-79D96F06,CPI,CPI-SYN-774513,SYNTHETIC_SUPPLIER_OB,6,960.03,5760.18,EACH,2026-04-14,PLANT-5
PROC-SYN-11DAD69F,AHM,AHM-SYN-108884,SYNTHETIC_SUPPLIER_HB,40,1434.85,57394.0,EACH,2023-08-06,PLANT-2
PROC-SYN-4D53D654,AHM,AHM-SYN-108884,SYNTHETIC_SUPPLIER_UA,61,1664.62,101541.82,EACH,2024-02-20,PLANT-2
PROC-SYN-4CF2301F,CPI,CPI-SYN-456175,SYNTHETIC_SUPPLIER_NB,15,4597.1,68956.5,EACH,2026-02-02,PLANT-2
PROC-SYN-B80F05BC,AHM,AHM-SYN-833892,SYNTHETIC_SUPPLIER_BA,52,3607.91,187611.32,EACH,2021-02-24,PLANT-4
PROC-SYN-9495A072,AHM,AHM-SYN-833892,SYNTHETIC_SUPPLIER_UA,80,3563.49,285079.2,EACH,2022-05-09,PLANT-4
PROC-SYN-4B214EF9,AHM,AHM-SYN-833892,SYNTHETIC_SUPPLIER_NA,34,3967.2,134884.8,EACH,2020-08-05,PLANT-4
PROC-SYN-FD38D3F1,BUS,BUS-SYN-130539,SYNTHETIC_SUPPLIER_EB,91,3426.7,311829.7,EACH,2021-05-11,PLANT-1
PROC-SYN-907BD70B,GME,GME-SYN-307364,SYNTHETIC_SUPPLIER_BB,46,5003.81,230175.26,EACH,2021-04-29,PLANT-5
PROC-SYN-D2FBC92F,BUS,BUS-SYN-960291,SYNTHETIC_SUPPLIER_JA,52,4534.18,235777.36,EACH,2022-08-26,PLANT-4
PROC-SYN-E42C1E02,BUS,BUS-SYN-960291,SYNTHETIC_SUPPLIER_IA,57,5192.61,295978.77,EACH,2020-03-27,PLANT-4
PROC-SYN-B7227867,AHM,AHM-SYN-620397,SYNTHETIC_SUPPLIER_WA,70,3249.7,227479.0,EACH,2026-05-06,PLANT-5
PROC-SYN-AE08BE69,AHM,AHM-SYN-620397,SYNTHETIC_SUPPLIER_VA,7,3216.08,22512.56,EACH,2024-05-06,PLANT-5
PROC-SYN-C54F80A6,GME,GME-SYN-221144,SYNTHETIC_SUPPLIER_ZA,89,3182.03,283200.67,EACH,2025-01-06,PLANT-3
PROC-SYN-848A3FF2,GME,GME-SYN-221144,SYNTHETIC_SUPPLIER_DA,68,3018.78,205277.04,EACH,2025-01-02,PLANT-3
PROC-SYN-A9325998,GME,GME-SYN-221144,SYNTHETIC_SUPPLIER_GA,34,3281.51,111571.34,EACH,2026-05-20,PLANT-3
PROC-SYN-F59C5315,AHM,AHM-SYN-266936,SYNTHETIC_SUPPLIER_PB,79,221.05,17462.95,EACH,2024-11-06,PLANT-1
PROC-SYN-192C91A8,AHM,AHM-SYN-266936,SYNTHETIC_SUPPLIER_XA,39,252.17,9834.63,EACH,2026-07-17,PLANT-1
PROC-SYN-2859F29D,AHM,AHM-SYN-460582,SYNTHETIC_SUPPLIER_JB,83,3398.73,282094.59,EACH,2020-01-12,PLANT-2
PROC-SYN-E78AF144,AHM,AHM-SYN-460582,SYNTHETIC_SUPPLIER_RB,48,3336.38,160146.24,EACH,2022-04-21,PLANT-2
PROC-SYN-61E05FEB,AHM,AHM-SYN-460582,SYNTHETIC_SUPPLIER_PA,29,3776.93,109530.97,EACH,2026-04-29,PLANT-2
PROC-SYN-D5EEC950,CPI,CPI-SYN-109548,SYNTHETIC_SUPPLIER_QB,45,4918.49,221332.05,EACH,2025-11-04,PLANT-4
PROC-SYN-E29A9916,CPI,CPI-SYN-109548,SYNTHETIC_SUPPLIER_BA,6,5175.93,31055.58,EACH,2020-07-08,PLANT-4
PROC-SYN-75BF0835,NEC,NEC-SYN-895559,SYNTHETIC_SUPPLIER_HB,9,617.52,5557.68,EACH,2023-12-12,PLANT-4
PROC-SYN-73B6AF1E,GME,GME-SYN-984042,SYNTHETIC_SUPPLIER_UA,73,2079.31,151789.63,EACH,2025-08-18,PLANT-2
PROC-SYN-BBC33F15,GME,GME-SYN-536474,SYNTHETIC_SUPPLIER_DB,69,2136.58,147424.02,EACH,2024-11-10,PLANT-2
PROC-SYN-2028B261,GME,GME-SYN-536474,SYNTHETIC_SUPPLIER_SB,13,2017.19,26223.47,EACH,2023-10-01,PLANT-2
PROC-SYN-0D3BC5B0,BUS,BUS-SYN-445892,SYNTHETIC_SUPPLIER_JA,3,4621.56,13864.68,EACH,2025-04-30,PLANT-1
PROC-SYN-07ED88D7,GME,GME-SYN-565099,SYNTHETIC_SUPPLIER_BB,73,1771.04,129285.92,EACH,2025-06-28,PLANT-4
PROC-SYN-41E11643,GME,GME-SYN-565099,SYNTHETIC_SUPPLIER_DA,73,1944.82,141971.86,EACH,2026-01-13,PLANT-4
PROC-SYN-991EE7E4,GME,GME-SYN-565099,SYNTHETIC_SUPPLIER_YA,64,1813.78,116081.92,EACH,2020-01-04,PLANT-4
PROC-SYN-A5200396,CPI,CPI-SYN-611695,SYNTHETIC_SUPPLIER_RA,17,2497.46,42456.82,EACH,2021-10-18,PLANT-1
PROC-SYN-D7F6692A,BUS,BUS-SYN-193324,SYNTHETIC_SUPPLIER_NB,87,3306.72,287684.64,EACH,2021-03-24,PLANT-2
PROC-SYN-310635C2,BUS,BUS-SYN-193324,SYNTHETIC_SUPPLIER_JB,22,3861.29,84948.38,EACH,2026-06-06,PLANT-2
PROC-SYN-2886DBC9,CPI,CPI-SYN-129562,SYNTHETIC_SUPPLIER_RB,22,1370.0,30140.0,EACH,2025-11-05,PLANT-2
PROC-SYN-1D2716FF,NEC,NEC-SYN-690329,SYNTHETIC_SUPPLIER_QA,55,1412.83,77705.65,EACH,2024-05-06,PLANT-2
PROC-SYN-86F16652,NEC,NEC-SYN-690329,SYNTHETIC_SUPPLIER_IB,88,1254.18,110367.84,EACH,2026-06-01,PLANT-2
PROC-SYN-9CC95C38,NEC,NEC-SYN-794215,SYNTHETIC_SUPPLIER_OB,76,3158.83,240071.08,EACH,2023-04-30,PLANT-2
PROC-SYN-F76B6FA9,NEC,NEC-SYN-794215,SYNTHETIC_SUPPLIER_WA,68,3167.86,215414.48,EACH,2021-07-20,PLANT-2
PROC-SYN-568DFB96,NEC,NEC-SYN-460800,SYNTHETIC_SUPPLIER_LA,42,2216.01,93072.42,EACH,2022-03-18,PLANT-4
PROC-SYN-BE4EA1E3,NEC,NEC-SYN-460800,SYNTHETIC_SUPPLIER_GA,35,2297.43,80410.05,EACH,2026-08-09,PLANT-4
PROC-SYN-3477EF16,NEC,NEC-SYN-460800,SYNTHETIC_SUPPLIER_IB,68,2109.17,143423.56,EACH,2023-04-07,PLANT-4
PROC-SYN-32F0C513,NEC,NEC-SYN-242441,SYNTHETIC_SUPPLIER_VA,10,3357.49,33574.9,EACH,2023-03-12,PLANT-4
PROC-SYN-E039CC9C,CPI,CPI-SYN-724114,SYNTHETIC_SUPPLIER_JA,99,2011.17,199105.83,EACH,2021-08-02,PLANT-1
PROC-SYN-55399842,GME,GME-SYN-501245,SYNTHETIC_SUPPLIER_AA,99,2113.95,209281.05,EACH,2023-04-29,PLANT-1
PROC-SYN-DD78A6AF,CPI,CPI-SYN-193173,SYNTHETIC_SUPPLIER_WB,55,5138.79,282633.45,EACH,2023-11-08,PLANT-2
PROC-SYN-A61086E0,CPI,CPI-SYN-193173,SYNTHETIC_SUPPLIER_IA,15,4293.03,64395.45,EACH,2024-03-06,PLANT-2
PROC-SYN-45B1BE05,GME,GME-SYN-981567,SYNTHETIC_SUPPLIER_SA,60,4138.89,248333.4,EACH,2025-05-14,PLANT-1
PROC-SYN-5E46D26F,GME,GME-SYN-981567,SYNTHETIC_SUPPLIER_UB,1,4103.42,4103.42,EACH,2024-01-17,PLANT-1
PROC-SYN-8B880553,GME,GME-SYN-981567,SYNTHETIC_SUPPLIER_QA,64,4255.1,272326.4,EACH,2026-03-12,PLANT-1
PROC-SYN-83BCB036,GME,GME-SYN-746689,SYNTHETIC_SUPPLIER_DB,40,1450.47,58018.8,EACH,2023-01-06,PLANT-1
PROC-SYN-9F6981B0,GME,GME-SYN-746689,SYNTHETIC_SUPPLIER_KA,83,1346.61,111768.63,EACH,2024-05-21,PLANT-1
PROC-SYN-850561C7,GME,GME-SYN-746689,SYNTHETIC_SUPPLIER_GA,20,1463.28,29265.6,EACH,2025-01-04,PLANT-1
PROC-SYN-0FF10FC2,GME,GME-SYN-673879,SYNTHETIC_SUPPLIER_KA,55,1281.39,70476.45,EACH,2022-06-08,PLANT-1
PROC-SYN-9DA17180,GME,GME-SYN-673879,SYNTHETIC_SUPPLIER_LA,20,1179.79,23595.8,EACH,2020-01-19,PLANT-1
PROC-SYN-6629CF09,GME,GME-SYN-673879,SYNTHETIC_SUPPLIER_NA,9,1200.14,10801.26,EACH,2023-04-12,PLANT-1
PROC-SYN-2BD90184,BUS,BUS-SYN-941373,SYNTHETIC_SUPPLIER_LA,3,1026.9,3080.7,EACH,2022-12-30,PLANT-1
PROC-SYN-0D4B7582,BUS,BUS-SYN-941373,SYNTHETIC_SUPPLIER_EA,90,1004.98,90448.2,EACH,2022-02-27,PLANT-1
PROC-SYN-A6B54AC1,AHM,AHM-SYN-378913,SYNTHETIC_SUPPLIER_QB,28,3501.86,98052.08,EACH,2021-06-30,PLANT-5
PROC-SYN-ABB895C4,AHM,AHM-SYN-378913,SYNTHETIC_SUPPLIER_SB,7,3118.34,21828.38,EACH,2023-01-31,PLANT-5
PROC-SYN-8768DA6E,AHM,AHM-SYN-690269,SYNTHETIC_SUPPLIER_IB,24,198.03,4752.72,EACH,2025-12-10,PLANT-5
PROC-SYN-DAFF01C8,AHM,AHM-SYN-946520,SYNTHETIC_SUPPLIER_IA,86,3029.24,260514.64,EACH,2023-11-24,PLANT-3
PROC-SYN-F9BFE8B6,AHM,AHM-SYN-342673,SYNTHETIC_SUPPLIER_UA,72,624.96,44997.12,EACH,2024-01-04,PLANT-3
PROC-SYN-1A30C20A,AHM,AHM-SYN-342673,SYNTHETIC_SUPPLIER_TB,37,631.33,23359.21,EACH,2021-05-29,PLANT-3
PROC-SYN-C66F63AB,AHM,AHM-SYN-342673,SYNTHETIC_SUPPLIER_VB,37,667.32,24690.84,EACH,2020-02-20,PLANT-3
PROC-SYN-A18D0542,NEC,NEC-SYN-783028,SYNTHETIC_SUPPLIER_AA,93,4987.3,463818.9,EACH,2021-08-25,PLANT-1
PROC-SYN-DE28851A,NEC,NEC-SYN-783028,SYNTHETIC_SUPPLIER_TA,15,5093.74,76406.1,EACH,2020-08-05,PLANT-1
PROC-SYN-CC54E2AF,NEC,NEC-SYN-783028,SYNTHETIC_SUPPLIER_YA,73,4551.47,332257.31,EACH,2020-04-05,PLANT-1
PROC-SYN-A9A92EF4,GME,GME-SYN-173206,SYNTHETIC_SUPPLIER_OB,48,4027.81,193334.88,EACH,2023-06-19,PLANT-1
PROC-SYN-7E55FE0C,GME,GME-SYN-173206,SYNTHETIC_SUPPLIER_UB,31,4562.5,141437.5,EACH,2022-01-26,PLANT-1
PROC-SYN-AE28A34A,AHM,AHM-SYN-812193,SYNTHETIC_SUPPLIER_FA,30,4859.41,145782.3,EACH,2020-01-25,PLANT-2
PROC-SYN-E45A1849,AHM,AHM-SYN-812193,SYNTHETIC_SUPPLIER_XA,99,4974.37,492462.63,EACH,2025-03-16,PLANT-2
PROC-SYN-B01FB634,BUS,BUS-SYN-931854,SYNTHETIC_SUPPLIER_PB,39,4312.3,168179.7,EACH,2020-03-21,PLANT-3
PROC-SYN-271799B7,BUS,BUS-SYN-931854,SYNTHETIC_SUPPLIER_TB,64,5024.76,321584.64,EACH,2026-02-19,PLANT-3
PROC-SYN-DA3CCFA6,NEC,NEC-SYN-549345,SYNTHETIC_SUPPLIER_JB,76,1307.3,99354.8,EACH,2024-08-12,PLANT-3
PROC-SYN-0271890F,NEC,NEC-SYN-549345,SYNTHETIC_SUPPLIER_QA,88,1157.5,101860.0,EACH,2022-04-12,PLANT-3
PROC-SYN-F9DD364B,AHM,AHM-SYN-738632,SYNTHETIC_SUPPLIER_DB,11,1056.64,11623.04,EACH,2024-06-14,PLANT-5
PROC-SYN-2C3EA263,AHM,AHM-SYN-738632,SYNTHETIC_SUPPLIER_CA,90,1093.53,98417.7,EACH,2025-06-12,PLANT-5
PROC-SYN-5B1943B7,AHM,AHM-SYN-765666,SYNTHETIC_SUPPLIER_FB,42,361.96,15202.32,EACH,2023-11-10,PLANT-2
PROC-SYN-FB33186E,NEC,NEC-SYN-965826,SYNTHETIC_SUPPLIER_OB,40,1942.52,77700.8,EACH,2025-09-12,PLANT-2
PROC-SYN-C20E918A,NEC,NEC-SYN-965826,SYNTHETIC_SUPPLIER_HB,39,2086.95,81391.05,EACH,2022-08-27,PLANT-2
PROC-SYN-1D06551F,NEC,NEC-SYN-965826,SYNTHETIC_SUPPLIER_RA,99,2196.53,217456.47,EACH,2022-08-11,PLANT-2
PROC-SYN-DC98AB86,BUS,BUS-SYN-154213,SYNTHETIC_SUPPLIER_NB,61,5018.23,306112.03,EACH,2022-12-19,PLANT-2
PROC-SYN-ABF56C10,BUS,BUS-SYN-154213,SYNTHETIC_SUPPLIER_CB,99,4517.22,447204.78,EACH,2023-11-12,PLANT-2
PROC-SYN-DC7C8F98,BUS,BUS-SYN-154213,SYNTHETIC_SUPPLIER_PA,5,4563.96,22819.8,EACH,2021-03-28,PLANT-2
PROC-SYN-0C8FFEED,AHM,AHM-SYN-499182,SYNTHETIC_SUPPLIER_AB,34,4923.46,167397.64,EACH,2023-08-08,PLANT-3
PROC-SYN-BE9C5676,AHM,AHM-SYN-499182,SYNTHETIC_SUPPLIER_JA,14,4301.25,60217.5,EACH,2022-08-19,PLANT-3
PROC-SYN-D2EC6221,CPI,CPI-SYN-533562,SYNTHETIC_SUPPLIER_UA,82,1404.36,115157.52,EACH,2021-02-26,PLANT-4
PROC-SYN-BB623507,AHM,AHM-SYN-762849,SYNTHETIC_SUPPLIER_UB,43,181.09,7786.87,EACH,2026-08-02,PLANT-4
PROC-SYN-9682D766,AHM,AHM-SYN-762849,SYNTHETIC_SUPPLIER_YB,74,176.8,13083.2,EACH,2021-01-07,PLANT-4
PROC-SYN-58C6F617,AHM,AHM-SYN-762849,SYNTHETIC_SUPPLIER_LA,50,169.05,8452.5,EACH,2025-08-07,PLANT-4
